SampleClass,AgencyCode,StationNumber,RiverSubBasinCode,StationType,StationNameDescription,StationComment,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCodeDescription,TotalSampleCount,EarliestSample,PriorTo1970,During1970_79,During1980_89,During1990_99,During2000_2009,During2010_2019,TWO_THOUSAND_TWENTIES,MostRecentSampleDate,Inorganics_ions_physicals_nutrients_bacteria,Metals,Pesticides,Organics_No_Pesticides,AGG_ID,Elevation,Slope,LC_1km,LC_5km
A,211,AB07GE0150,07GE,0 (RIVER OR STREAM),WAPITI RIVER D/S RAILWAY BRIDGE SOUTH EAST OF GRANDE PRAIRIE-TRANSECT,,55.07194,-118.62111,0 (WATER),55,02-Mar-89,0,0,13,41,0,0,1,04-Oct-23,26,6,0,12,4870,509.5292969,6.260734558,9,9
A,211,AB07GE0165,07GE,0 (RIVER OR STREAM),WAPITI RIVER ABOVE CONFLUENCE WITH SMOKY RIVER-KM 0.5-TRANSECT,,55.13667,-118.30833,0 (WATER),467,23-Nov-82,0,0,18,151,127,120,51,12-Mar-24,388,219,99,62,4870,487.345459,0.68732971,10,10
A,211,AB07GE0170,07GE,0 (RIVER OR STREAM),WAPITI RIVER 10 KM D/S OF GRANDE PRAIRIE PULP MILL EFFLUENT - CENTRE,Dec-89,55.08056,-118.53611,0 (WATER),21,03-Oct-89,0,0,3,17,0,0,1,05-Oct-23,12,1,0,1,4870,528.1074829,11.12642574,10,9
A,211,AB07GE0180,07GE,0 (RIVER OR STREAM),WAPITI RIVER 0.1 KM U/S OF BEAR RIVER CONFLUENCE - CENTRE - KM 16.5,,55.10667,-118.47056,0 (WATER),33,02-Mar-89,0,0,7,25,0,0,1,05-Oct-23,14,7,0,8,4870,499.2624512,0.543828785,10,10
A,211,AB07GE0190,07GE,0 (RIVER OR STREAM),BEAR RIVER AT CONFLUENCE WITH WAPITI RIVER - CENTRE,GRAB DECEMBER 1989,55.10806,-118.47194,0 (WATER),20,03-Oct-89,0,0,4,9,1,5,1,05-Oct-23,11,11,3,5,4870,529.1940918,8.734772682,10,10
A,211,AB07GE0200,07GE,0 (RIVER OR STREAM),WAPITI RIVER 10 KM U/S OF MOUTH,,55.12194,-118.40111,0 (WATER),8,26-Feb-91,0,0,0,7,0,0,1,05-Oct-23,8,1,0,0,4870,507.3152466,11.64855862,9,10
A,211,AB07GE0240,07GE,1 (LAKE),SASKATOON LAKE COMPOSITE,,55.21722,-119.08778,0 (WATER),108,01-Oct-83,0,0,20,37,33,14,4,15-Sep-22,102,2,3,0,4870,711.6891479,0.013505323,10,12
A,211,AB07GE0250,07GE,1 (LAKE),SASKATOON LAKE PROFILE AT CENTRE,,55.21722,-119.08778,0 (WATER),204,01-Oct-83,0,0,26,36,39,71,32,15-Sep-22,192,1,0,0,4870,711.6891479,0.013505323,10,12
A,211,AB07GH0200,07GH,1 (LAKE),STURGEON LAKE MAIN BASIN PROFILE AT GREATEST DEPTH,,55.10987,-117.5512,0 (WATER),686,28-Jul-83,0,0,201,85,104,220,76,14-Sep-22,665,1,0,0,4870,676.8010864,0.012378386,8,10
A,211,AB07GH0220,07GH,1 (LAKE),STURGEON LAKE MAIN BASIN COMPOSITE,,55.10987,-117.5512,0 (WATER),116,08-Jun-83,0,0,37,33,28,14,4,14-Sep-22,112,2,0,0,4870,676.8010864,0.012378386,8,10
A,211,AB07GJ0010,07GJ,0 (RIVER OR STREAM),SMOKY RIVER AT WATINO,LONG TERM RIVER NETWORK SITE,55.71556,-117.62194,0 (WATER),524,19-Feb-87,0,0,49,182,121,121,51,04-Mar-24,447,305,145,35,4870,375.9607239,1.002419353,12,10
A,211,AB07HA0230,07HA,0 (RIVER OR STREAM),PEACE RIVER 1.5 KM ABOVE CONFLUENCE OF WHITEMUD RIVER-TRANSECT,Jul-88,56.65639,-117.14667,0 (WATER),179,10-May-88,0,0,37,11,0,80,51,06-Mar-24,163,118,37,79,4870,295.2075195,0.64292568,8,9
A,211,AB07HF0010,07HF,0 (RIVER OR STREAM),PEACE RIVER AT FORT VERMILION - CENTRE,LTRN station,58.40444,-116.12806,0 (WATER),474,11-May-88,0,0,22,159,122,120,51,05-Mar-24,416,274,127,109,4870,252.863327,0.007821891,9,12
A,211,AB07JA0245,07JA,1 (LAKE),UTIKUMASIS LAKE PROFILE,,55.90138,-115.70209,0 (WATER),82,20-Jun-17,0,0,0,0,0,82,0,13-Mar-18,78,5,0,0,4870,639.0036011,0.000270951,10,10
A,211,AB07JA0300,07JA,1 (LAKE),UTIKUMA LAKE COMPOSITE,,55.83333,-115.41667,0 (WATER),8,04-Jun-96,0,0,0,4,0,4,0,05-Sep-18,8,0,0,0,4870,641.1611328,0.032443475,,9
A,211,AB07JA0310,07JA,1 (LAKE),UTIKUMA LAKE PROFILE,,55.83333,-115.41667,0 (WATER),80,04-Jun-96,0,0,0,34,0,46,0,05-Sep-18,69,0,0,0,4870,641.1611328,0.032443475,,9
A,211,AB07JA0380,07JA,1 (LAKE),SANDY LAKE PROFILE,,55.84514,-113.37153,0 (WATER),51,19-Jun-18,0,0,0,0,0,51,0,25-Sep-18,47,0,0,0,4870,562.1426392,1.75E-05,10,8
A,211,AB07JA0390,07JA,1 (LAKE),SANDY LAKE COMPOSITE,,55.84514,-113.37153,0 (WATER),4,19-Jun-18,0,0,0,0,0,4,0,25-Sep-18,4,0,0,0,4870,562.1426392,1.75E-05,10,8
A,211,AB07OA0030,07OA,0 (RIVER OR STREAM),AMBER RIVER (ZAMA LAKE OUTFLOW) ABOVE CONFLUENCE WITH HAY RIVER,,58.8115,-118.76608,0 (WATER),5,20-Jul-17,0,0,0,0,0,5,0,07-Mar-18,5,5,0,0,4870,325.0938416,0.750540018,7,5
A,211,AB07OB0070,07OB,1 (LAKE),HUTCH LAKE MID LAKE PROFILE,May-87,58.75889,-117.32667,0 (WATER),76,20-Jan-87,0,0,1,0,0,75,0,07-Mar-18,72,5,0,0,4870,328.7070007,0.000633231,9,9
A,211,AB05EA0440,05EA,1 (LAKE),MATCHAYAW LAKE PROFILE AT CENTRE,,53.71139,-114.09778,0 (WATER),322,08-Mar-94,0,0,0,19,71,232,0,14-Sep-18,319,1,0,0,4860,680.052063,0.039927091,10,11
A,211,AB05EA0450,05EA,1 (LAKE),MATCHAYAW LAKE COMPOSITE,,53.71139,-114.09778,0 (WATER),34,20-May-95,0,0,0,15,5,14,0,14-Sep-18,34,3,0,0,4860,680.052063,0.039927091,10,11
A,211,AB05EA0460,05EA,1 (LAKE),ISLE LAKE COMPOSITE,,53.63228,-114.70639,0 (WATER),67,04-May-83,0,0,17,22,1,23,4,12-Sep-21,66,7,3,0,4860,730.2867432,0.00055929,9,10
A,211,AB05EA0470,05EA,1 (LAKE),ISLE LAKE PROFILE AT CENTRE,,53.63228,-114.70639,0 (WATER),707,04-May-83,0,0,124,258,8,267,50,12-Sep-21,601,0,0,0,4860,730.2867432,0.00055929,9,10
A,211,AB05EA0570,05EA,1 (LAKE),LAC STE. ANNE EAST SIDE COMPOSITE,,53.70833,-114.4,0 (WATER),57,25-Apr-84,0,0,28,21,0,0,8,11-Jul-22,56,0,2,0,4860,724.1247559,3.76E-05,,10
A,211,AB05EA0580,05EA,1 (LAKE),LAC STE. ANNE WEST SIDE COMPOSITE,,53.72223,-114.49857,0 (WATER),42,25-Apr-84,0,0,17,21,0,4,0,05-Sep-18,42,0,2,0,4860,724.1238403,4.50E-05,8,10
A,211,AB05EA0590,05EA,1 (LAKE),LAC STE. ANNE EAST SIDE PROFILE AT GREATEST DEPTH,SURVEY PROGRAM,53.70833,-114.4,0 (WATER),824,25-Apr-84,0,0,161,330,0,217,116,11-Jul-22,721,5,4,0,4860,724.1247559,3.76E-05,,10
A,211,AB05EA0600,05EA,1 (LAKE),LAC STE. ANNE WEST SIDE PROFILE AT GREATEST DEPTH,SURVEY PROGRAM,53.72223,-114.49857,0 (WATER),450,25-Apr-84,0,0,119,275,0,56,0,05-Sep-18,356,0,2,0,4860,724.1238403,4.50E-05,8,10
A,211,AB05EA0605,05EA,1 (LAKE),LAC STE. ANNE GRAB,,53.70281,-114.33769,0 (WATER),2,17-Sep-18,0,0,0,0,0,2,0,17-Sep-18,,,,,4860,724.124939,0.39492777,10,10
A,211,AB05EC0010,05EC,0 (RIVER OR STREAM),NORTH SASKATCHEWAN RIVER AT PAKAN BRIDGE,,53.99092,-112.47592,0 (WATER),774,12-Jun-85,0,0,52,193,275,192,62,05-Sep-24,559,442,231,97,4860,563.9403687,3.655014753,12,12
A,211,AB05ED0100,05ED,0 (RIVER OR STREAM),ATIMOSWE CREEK AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER,,53.88889,-110.92111,0 (WATER),50,28-Mar-19,0,0,0,0,0,11,39,19-Oct-23,44,44,0,0,4860,582.4170532,4.449137211,9,12
A,211,AB05ED0270,05ED,1 (LAKE),SILER (STONEY) LAKE COMPOSITE,Aug-88,53.86667,-111.1,0 (WATER),25,13-Jul-88,0,0,2,0,14,9,0,08-Sep-18,22,7,0,0,4860,584.2865601,0.069013149,9,10
A,211,AB05ED0280,05ED,1 (LAKE),SILER (STONEY) LAKE PROFILE,Aug-88,53.86667,-111.1,0 (WATER),362,13-Jul-88,0,0,20,9,225,108,0,08-Sep-18,362,1,0,0,4860,584.2865601,0.069013149,9,10
A,211,AB05ED0290,05ED,1 (LAKE),VINCENT LAKE PROFILE,TROPHIC ASSESSMENT,54.11528,-111.34861,0 (WATER),188,12-Feb-80,0,0,11,78,0,99,0,20-Sep-19,168,1,0,0,4860,637.1404419,2.55E-05,10,12
A,211,AB05ED0310,05ED,1 (LAKE),VINCENT LAKE COMPOSITE,TROPHIC ASSESSMENT,54.11528,-111.34861,0 (WATER),17,17-Aug-83,0,0,1,7,0,9,0,20-Sep-19,17,0,0,0,4860,637.1404419,2.55E-05,10,12
A,211,AB05ED1001,05ED,1 (LAKE),LOWER THERIEN LAKE COMPOSITE,,53.94808,-111.36072,0 (WATER),4,29-Jun-23,0,0,0,0,0,0,4,24-Sep-23,4,0,0,0,4860,637.8848877,0.017691933,12,12
A,211,AB05ED1002,05ED,1 (LAKE),LOWER THERIEN LAKE PROFILE AT GREATEST DEPTH,,53.94808,-111.36072,0 (WATER),175,29-Jun-23,0,0,0,0,0,0,175,24-Sep-23,175,0,0,0,4860,637.8848877,0.017691933,12,12
A,211,AB05ED1250,05ED,1 (LAKE),LAURIER LAKE AT MAIN PROFILE SITE,,53.85889,-110.50917,0 (WATER),1084,11-Sep-97,0,0,0,13,243,689,139,01-Oct-23,1082,6,0,0,4860,567.6530762,0.003530756,8,10
A,211,AB05ED1260,05ED,1 (LAKE),LAURIER LAKE COMPOSITE,,53.85889,-110.50917,0 (WATER),93,29-May-97,0,0,0,8,28,49,8,01-Oct-23,90,23,0,0,4860,567.6530762,0.003530756,8,10
A,211,AB06AA0110,06AA,1 (LAKE),AMISK LAKE SOUTH BASIN PROFILE,,54.58342,-112.63879,0 (WATER),917,14-May-80,0,0,405,0,191,0,321,07-Sep-23,512,2,0,0,4860,614.0231934,0.003982828,6,7
A,211,AB06AA0120,06AA,1 (LAKE),AMISK LAKE COMPOSITE,,54.58342,-112.63879,0 (WATER),15,04-Jul-83,0,0,1,0,6,0,8,07-Sep-23,15,3,0,0,4860,614.0231934,0.003982828,6,7
A,211,AB06AA0140,06AA,1 (LAKE),UPPER MANN LAKE COMPOSITE,,54.14438,-111.50221,0 (WATER),18,16-Aug-83,0,0,1,9,0,4,4,11-Sep-21,16,2,0,0,4860,617.1275024,0.086248994,8,12
A,211,AB06AA0150,06AA,1 (LAKE),UPPER MANN LAKE PROFILE,,54.14438,-111.50221,0 (WATER),128,16-Aug-83,0,0,7,43,0,35,43,11-Sep-21,117,4,0,0,4860,617.1275024,0.086248994,8,12
A,211,AB06AA0230,06AA,1 (LAKE),BEAVER LAKE COMPOSITE,,54.725,-111.83333,0 (WATER),32,28-May-86,0,0,6,1,15,10,0,22-Sep-18,31,10,0,0,4860,558.5449829,0.000687424,10,10
A,211,AB06AA0240,06AA,1 (LAKE),BEAVER LAKE PROFILE AT CENTRE,,54.725,-111.83333,0 (WATER),474,19-Mar-86,0,0,88,0,216,170,0,26-Aug-18,466,1,0,0,4860,558.5449829,0.000687424,10,10
A,211,AB06AA0290,06AA,1 (LAKE),GARNER LAKE COMPOSITE,,54.20032,-111.7284,0 (WATER),74,10-Jun-84,0,0,22,38,5,5,4,06-Sep-23,68,0,0,0,4860,606.833313,0.000267616,10,12
A,211,AB06AA0300,06AA,1 (LAKE),GARNER LAKE PROFILE AT CENTRE,,54.20032,-111.7284,0 (WATER),380,30-Sep-84,0,0,117,111,31,38,83,06-Sep-23,359,2,0,0,4860,606.833313,0.000267616,10,12
A,211,AB06AA0400,06AA,1 (LAKE),SKELETON LAKE SOUTH BASIN PROFILE (SITE 1),,54.61263,-112.72232,0 (WATER),1435,20-Oct-77,0,162,167,0,214,570,322,05-Sep-23,1309,5,0,0,4860,624.2665405,0.000237826,9,10
A,211,AB06AA0410,06AA,1 (LAKE),SKELETON LAKE SOUTH BASIN COMPOSITE,,54.61263,-112.72232,0 (WATER),95,22-May-85,0,0,13,0,21,44,17,05-Sep-23,87,12,0,0,4860,624.2665405,0.000237826,9,10
A,211,AB06AA0430,06AA,1 (LAKE),SKELETON LAKE NORTH BASIN PROFILE (SITE 3),,54.64389,-112.70528,0 (WATER),2213,20-Feb-78,0,247,225,0,46,1250,445,07-Sep-23,2000,11,0,0,4860,624.2663574,0.001126156,10,10
A,211,AB06AA0440,06AA,1 (LAKE),SKELETON LAKE NORTH BASIN COMPOSITE,,54.64389,-112.70528,0 (WATER),80,22-May-85,0,0,12,0,3,49,16,07-Sep-23,80,12,0,0,4860,624.2663574,0.001126156,10,10
A,211,AB06AA0441,06AA,1 (LAKE),SKELETON LAKE GRAB,at North Basin,54.64628,-112.7177,0 (WATER),1,23-Jul-19,0,0,0,0,0,1,0,23-Jul-19,,,,,4860,624.2644043,0.295576453,10,10
A,211,AB06AA0570,06AA,1 (LAKE),LONG LAKE (NEAR BOYLE) COMPOSITE,,54.43112,-112.7555,0 (WATER),149,18-May-83,0,0,33,50,49,9,8,05-Sep-23,147,2,0,0,4860,624.7565308,0.001033445,6,7
A,211,AB06AA0571,06AA,1 (LAKE),LONG LAKE (NEAR BOYLE) PROFILE,,54.43112,-112.7555,0 (WATER),717,07-Sep-83,0,0,101,79,237,151,149,05-Sep-23,692,3,0,0,4860,624.7565308,0.001033445,6,7
A,211,AB06AA1105,06AA,1 (LAKE),IRONWOOD LAKE PROFILE,,54.60498,-111.52771,0 (WATER),24,22-Jun-23,0,0,0,0,0,0,24,22-Jun-23,23,0,0,0,4860,585.2838135,0.05364953,8,10
A,211,AB06AA1110,06AA,1 (LAKE),IRONWOOD LAKE COMPOSITE,,54.60498,-111.52771,0 (WATER),1,22-Jun-23,0,0,0,0,0,0,1,22-Jun-23,1,0,0,0,4860,585.2838135,0.05364953,8,10
A,211,AB06AB0150,06AB,1 (LAKE),TOUCHWOOD LAKE COMPOSITE,,54.83889,-111.38028,0 (WATER),62,28-May-86,0,0,7,16,15,20,4,07-Sep-22,59,9,0,0,4860,632.1967773,0.00022298,,10
A,211,AB06AB0160,06AB,1 (LAKE),TOUCHWOOD LAKE MAIN BASIN PROFILE AT CENTRE,,54.83889,-111.38028,0 (WATER),1658,10-Mar-86,0,0,314,116,285,805,138,07-Sep-22,1647,3,0,0,4860,632.1967773,0.00022298,,10
A,211,AB06AB0260,06AB,1 (LAKE),PINEHURST LAKE MAIN - COMPOSITE,,54.65872,-111.46729,0 (WATER),27,29-Aug-85,0,0,8,0,0,15,4,06-Sep-22,26,5,0,0,4860,599.0220947,0.001765202,8,10
A,211,AB06AB0265,06AB,1 (LAKE),PINEHURST LAKE PROFILE,,54.65872,-111.46729,0 (WATER),666,13-Jun-13,0,0,0,0,0,544,122,06-Sep-22,666,2,0,0,4860,599.0220947,0.001765202,8,10
A,211,AB06AC0051,06AC,1 (LAKE),MINNIE LAKE COMPOSITE,,54.28741,-111.10275,0 (WATER),87,21-May-85,0,0,13,0,13,49,12,22-Sep-23,79,16,0,0,4860,556.0845947,1.38E-05,12,12
A,211,AB06AC0054,06AC,1 (LAKE),MINNIE LAKE PROFILE,,54.28741,-111.10275,0 (WATER),2435,15-Feb-85,0,0,306,0,279,1483,367,22-Sep-23,2409,9,0,0,4860,556.0845947,1.38E-05,12,12
A,211,AB06AC0100,06AC,0 (RIVER OR STREAM),BEAVER RIVER AT HIGHWAY 892 BRIDGE NORTH OF ARDMORE - TRANSECT,,54.43044,-110.48254,0 (WATER),222,26-Apr-83,0,0,35,56,23,51,57,12-Sep-24,211,149,3,47,4860,505.0038147,1.72106564,8,11
A,211,AB06AC0150,06AC,0 (RIVER OR STREAM),ETHEL LAKE INLET FROM HILDA LAKE,,54.52083,-110.37083,0 (WATER),64,01-Nov-79,0,3,38,0,0,0,23,27-Mar-23,34,0,0,3,4860,542.6060181,0.178328618,9,10
A,211,AB06AC0160,06AC,0 (RIVER OR STREAM),ETHEL LAKE INLET FROM MARIE LAKE,,54.54167,-110.35278,0 (WATER),81,01-Nov-79,0,1,54,3,0,0,23,27-Mar-23,57,2,2,9,4860,544.2689819,1.410783768,8,10
A,211,AB06AC0280,06AC,1 (LAKE),MURIEL LAKE CENTRE PROFILE,,54.12689,-110.65058,0 (WATER),411,19-Mar-86,0,0,59,65,39,171,77,16-Sep-22,397,5,1,0,4860,560.4152832,0.008555084,,10
A,211,AB06AC0290,06AC,1 (LAKE),MURIEL LAKE WHOLE LAKE COMPOSITE,,54.12689,-110.65058,0 (WATER),49,25-May-88,0,0,6,6,10,19,8,16-Sep-22,44,8,2,0,4860,560.4152832,0.008555084,,10
A,211,AB06AC0300,06AC,1 (LAKE),KEHIWIN LAKE PROFILE AT CENTRE,,54.0654,-110.90019,0 (WATER),587,19-Mar-86,0,0,11,0,270,306,0,25-Sep-19,587,2,0,0,4860,538.0073853,0.028838463,10,10
A,211,AB06AC0301,06AC,1 (LAKE),KEHIWIN LAKE COMPOSITE,,54.0654,-110.90019,0 (WATER),44,16-Jul-03,0,0,0,0,25,19,0,25-Sep-19,35,12,0,0,4860,538.0073853,0.028838463,10,10
A,211,AB06AC0340,06AC,1 (LAKE),MOOSE LAKE PROFILE AT CENTRE OF MAIN BASIN NEAR PARK,,54.24241,-110.91023,0 (WATER),2119,29-Jan-73,0,240,145,146,320,909,359,15-Sep-23,1944,7,0,0,4860,533.3570557,0.002768437,,10
A,211,AB06AC0341,06AC,1 (LAKE),MOOSE LAKE MAIN BASIN COMPOSITE,,54.24241,-110.91023,0 (WATER),9,16-Jun-16,0,0,0,0,0,6,3,10-Sep-20,9,0,0,0,4860,533.3570557,0.002768437,,10
A,211,AB06AC0350,06AC,1 (LAKE),MOOSE LAKE WHOLE LAKE COMPOSITE,,54.24241,-110.91023,0 (WATER),163,24-May-83,0,0,38,36,24,49,16,15-Sep-23,150,20,0,0,4860,533.3570557,0.002768437,,10
A,211,AB06AC0360,06AC,1 (LAKE),MOOSE LAKE VEZEAU BAY PROFILE,,54.27667,-110.83472,0 (WATER),442,07-May-80,0,0,283,0,0,156,3,10-Sep-20,159,0,0,0,4860,533.3779297,8.74E-05,10,12
A,211,AB06AC0370,06AC,1 (LAKE),MOOSE LAKE VEZEAU BAY COMPOSITE,,54.27667,-110.83472,0 (WATER),42,07-May-80,0,0,33,0,0,6,3,10-Sep-20,32,0,0,0,4860,533.3779297,8.74E-05,10,12
A,211,AB06AC0405,06AC,1 (LAKE),MOOSE LAKE FRANCHERE BAY COMPOSITE,,54.25949,-110.98914,0 (WATER),9,16-Jun-16,0,0,0,0,0,6,3,10-Sep-20,9,0,0,0,4860,533.3759766,0.000249204,8,9
A,211,AB06AC0410,06AC,1 (LAKE),MOOSE LAKE FRANCHERE BAY PROFILE,D.N. Gallup Site 3,54.25949,-110.98914,0 (WATER),117,05-Jun-76,0,13,0,0,0,101,3,10-Sep-20,105,0,0,0,4860,533.3759766,0.000249204,8,9
A,211,AB06AC0440,06AC,1 (LAKE),MANATOKAN LAKE COMPOSITE,,54.46266,-110.955,0 (WATER),5,04-Aug-93,0,0,0,1,0,0,4,14-Sep-22,5,0,0,0,4860,556.3950806,1.75E-05,12,12
A,211,AB06AC0450,06AC,1 (LAKE),MANATOKAN LAKE PROFILE,,54.46266,-110.955,0 (WATER),67,03-Sep-81,0,0,6,6,0,0,55,14-Sep-22,57,2,0,0,4860,556.3950806,1.75E-05,12,12
A,211,AB06AC0540,06AC,1 (LAKE),MOORE (CRANE) LAKE PROFILE,,54.52164,-110.49932,0 (WATER),3958,16-May-78,0,156,792,160,594,1761,495,18-Sep-23,3141,18,0,9,4860,549.3961792,0.00015761,10,10
A,211,AB06AC0550,06AC,1 (LAKE),MOORE (CRANE) LAKE COMPOSITE,,54.52164,-110.49932,0 (WATER),126,23-Oct-79,0,1,31,8,25,49,12,18-Sep-23,116,21,2,0,4860,549.3961792,0.00015761,10,10
A,211,AB06AC0580,06AC,1 (LAKE),HILDA LAKE COMPOSITE,,54.52972,-110.42139,0 (WATER),65,23-Oct-79,0,1,31,6,17,10,0,11-Sep-18,63,8,2,0,4860,547.0516357,0.000144716,10,10
A,211,AB06AC0600,06AC,1 (LAKE),HILDA LAKE PROFILE SITE 2,,54.51833,-110.42778,0 (WATER),226,10-May-78,0,48,0,32,20,126,0,11-Sep-18,203,1,0,1,4860,547.0516357,1.85E-05,10,10
A,211,AB06AC0610,06AC,1 (LAKE),ETHEL LAKE (NEAR COLD LAKE) PROFILE SITE 1,,54.52972,-110.35444,0 (WATER),7539,09-May-78,0,166,2792,1526,1092,1206,757,27-Mar-23,5788,68,2,29,4860,541.7562256,3.09E-05,7,10
A,211,AB06AC0620,06AC,1 (LAKE),ETHEL LAKE (NEAR COLD LAKE) COMPOSITE,,54.52972,-110.35444,0 (WATER),207,25-Oct-79,0,1,93,46,28,27,12,17-Oct-22,201,2,2,0,4860,541.7562256,3.09E-05,7,10
A,211,AB06AC0670,06AC,1 (LAKE),MARIE LAKE COMPOSITE,,54.61251,-110.286,0 (WATER),91,24-Oct-79,0,1,30,6,22,24,8,19-Sep-23,87,16,2,0,4860,573.2953491,0.019687103,,10
A,211,AB06AC0680,06AC,1 (LAKE),MARIE LAKE PROFILE,"deepest spot (previously called Profile @ Centre, deleted @ Centre - JP)",54.61251,-110.286,0 (WATER),1963,29-Jul-86,0,0,18,153,611,853,328,19-Sep-23,1956,14,0,8,4860,573.2953491,0.019687103,,10
A,211,AB06AC0750,06AC,1 (LAKE),BOURQUE LAKE PROFILE,,54.67083,-110.54722,0 (WATER),1023,09-Jan-80,0,0,848,34,0,141,0,10-Sep-18,220,0,0,0,4860,603.7409058,0.000222895,9,9
A,211,AB06AC0760,06AC,1 (LAKE),BOURQUE LAKE COMPOSITE,,54.67083,-110.54722,0 (WATER),35,23-Oct-79,0,1,29,1,0,4,0,10-Sep-18,35,1,0,0,4860,603.7409058,0.000222895,9,9
A,211,AB06AC0770,06AC,1 (LAKE),JESSIE LAKE COMPOSITE,,54.25944,-110.74472,0 (WATER),16,14-Jun-89,0,0,3,0,0,5,8,14-Sep-21,16,0,0,0,4860,549.3010864,0.001638517,13,12
A,211,AB06AC0780,06AC,1 (LAKE),JESSIE LAKE PROFILE AT CENTRE,,54.25944,-110.74472,0 (WATER),53,19-Sep-89,0,0,2,1,0,17,33,14-Sep-21,53,3,0,0,4860,549.3010864,0.001638517,13,12
A,211,AB06AD0060,06AD,0 (RIVER OR STREAM),BEAVER RIVER AT HWY 28 BRIDGE NEAR BEAVER CROSSING - TRANSECT,,54.355,-110.21444,0 (WATER),261,03-Mar-83,0,0,40,62,50,52,57,12-Sep-24,245,157,3,47,4860,494.412262,1.154949188,10,10
A,211,AB06AD0130,06AD,0 (RIVER OR STREAM),"BEAVER RIVER AT GRAVEL PIT, 6 KM U/S OF AB-SK BORDER",,54.25139,-110.02972,0 (WATER),162,27-Apr-83,0,0,35,19,0,51,57,12-Sep-24,145,125,1,45,4860,491.5502319,0.449382424,10,8
A,211,AB06AF0157,06AF,1 (LAKE),COLD LAKE MAIN BASIN PROFILE,,54.5661,-110.00786,0 (WATER),170,13-Jun-17,0,0,0,0,0,170,0,28-Feb-18,166,5,0,0,4860,535.7098389,0.035378005,0,0
A,211,AB06AF0161,06AF,1 (LAKE),COLD LAKE SITE 3 PROFILE - NEAR TOWN,,54.47331,-110.16922,0 (WATER),126,13-Jun-17,0,0,0,0,0,126,0,27-Feb-18,122,5,0,0,4860,534.3843994,0.009274826,9,10
A,211,AB06AF0165,06AF,1 (LAKE),COLD LAKE SITE 4 PROFILE - NEAR SOUTH OF PROVINCIAL PARK,,54.47459,-110.09056,0 (WATER),86,13-Jun-17,0,0,0,0,0,86,0,27-Feb-18,83,5,0,0,4860,534.9661865,0.008013112,,8
A,211,AB06AF0180,06AF,1 (LAKE),COLD LAKE ENGLISH BAY PROFILE,,54.54722,-110.21889,0 (WATER),323,15-May-76,0,5,122,107,0,89,0,27-Feb-18,265,9,0,4,4860,534.2687378,2.23E-05,,10
A,211,AB07AC0015,07AC,0 (RIVER OR STREAM),BERLAND RIVER 10 KM U/S OF ATHABASCA RIVER - AT WSC GAUGE,,54.0121,-116.96656,0 (WATER),53,26-May-16,0,0,0,0,0,23,30,24-Sep-24,50,50,0,0,4860,864.2140503,1.843506694,8,9
A,211,AB07AC0020,07AC,1 (LAKE),GREGG LAKE COMPOSITE,,53.53333,-117.8,0 (WATER),78,16-Jun-88,0,0,6,32,27,9,4,24-Sep-20,72,2,0,0,4860,1138.055176,0.00130409,9,9
A,211,AB07AC0030,07AC,1 (LAKE),GREGG LAKE PROFILE AT CENTRE,Jul-88,53.53333,-117.8,0 (WATER),767,18-Aug-88,0,0,35,112,263,244,113,24-Sep-20,762,2,0,0,4860,1138.055176,0.00130409,9,9
A,211,AB07AC0100,07AC,1 (LAKE),JARVIS LAKE COMPOSITE,,53.46601,-117.79857,0 (WATER),79,16-Jun-88,0,0,6,33,27,9,4,24-Sep-20,74,2,0,0,4860,1153.295776,0.001136544,9,9
A,211,AB07AC0110,07AC,1 (LAKE),JARVIS LAKE PROFILE AT CENTRE,Jul-88,53.46601,-117.79857,0 (WATER),966,18-Aug-88,0,0,43,170,340,278,135,24-Sep-20,956,2,0,0,4860,1153.295776,0.001136544,9,9
A,211,AB07AC0150,07AC,1 (LAKE),ROCK LAKE PROFILE,,53.46029,-118.26896,0 (WATER),166,04-Jun-19,0,0,0,0,0,166,0,04-Sep-19,162,2,0,0,4860,1387.996216,0.000923994,9,9
A,211,AB07AC0160,07AC,1 (LAKE),ROCK LAKE COMPOSITE,,53.46029,-118.26896,0 (WATER),4,04-Jun-19,0,0,0,0,0,4,0,04-Sep-19,4,0,0,0,4860,1387.996216,0.000923994,9,9
A,211,AB07AD0100,07AD,0 (RIVER OR STREAM),ATHABASCA RIVER AT OLD ENTRANCE TOWN SITE - TRANSECT,ARC KM 1252.5,53.36883,-117.72562,0 (WATER),311,15-May-84,0,0,30,20,83,121,57,11-Sep-24,284,202,86,19,4860,968.2740479,7.371900082,9,9
A,211,AB07AE0160,07AE,0 (RIVER OR STREAM),ATHABASCA RIVER AT WINDFALL BRIDGE - TRANSECT ARC KM 1066.3,,54.20778,-116.05972,0 (WATER),250,12-May-60,2,0,0,160,75,1,12,19-Mar-24,186,56,4,34,4860,732.3778076,0.158386916,10,9
A,211,AB07AF0440,07AF,1 (LAKE),FICKLE LAKE COMPOSITE,,53.45056,-116.77889,0 (WATER),11,18-May-93,0,0,0,7,0,4,0,17-Sep-19,11,0,0,0,4860,976.5935059,0.031915344,9,9
