StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_1km,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB06AA0400,54.61263,-112.72232,2021-06-14 09:35:00,06AA,7.85,9.17,436.4,17.41,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:36:00,06AA,7.85,9.19,436.4,17.3,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:37:00,06AA,7.85,9.19,436.6,17.24,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:38:00,06AA,7.85,9.17,436.7,17.22,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:39:00,06AA,7.85,9.16,436.2,17.21,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:40:00,06AA,7.85,9.17,435.9,17.2,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:41:00,06AA,7.84,9.15,436.7,17.19,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:42:00,06AA,7.84,9.15,436.3,17.17,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:43:00,06AA,7.84,9.1,436.3,17.16,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:44:00,06AA,7.62,7.48,436.9,15.91,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:45:00,06AA,7.57,7.14,437.1,15.75,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:46:00,06AA,7.57,6.99,436.9,15.7,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:47:00,06AA,7.44,6.07,437.6,15.32,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:48:00,06AA,7.33,5.15,437.8,15.1,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:49:00,06AA,7.08,2.62,439.2,14.16,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB06AA0400,54.61263,-112.72232,2021-06-14 09:50:00,06AA,6.91,0.11,439.7,12.05,2021,6,624.2665405,0.000237826,9.0,10.0,0.574,17.4,37.2,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:35:00,07BC,7.73,8.77,279.3,16.6,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:36:00,07BC,7.74,8.79,279.4,16.61,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:37:00,07BC,7.72,8.78,279.8,16.6,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:38:00,07BC,7.71,8.73,279.5,16.59,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:39:00,07BC,7.7,8.72,279.6,16.58,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:40:00,07BC,7.67,8.68,280.1,16.55,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:41:00,07BC,7.66,8.45,279.7,16.55,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:42:00,07BC,7.66,8.46,279.6,16.54,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:43:00,07BC,7.66,8.46,279.5,16.54,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:44:00,07BC,7.65,8.46,279.8,16.54,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:45:00,07BC,7.65,8.42,280.0,16.54,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:46:00,07BC,7.65,8.41,279.5,16.53,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB07BC0120,54.65,-113.76667,2021-06-09 10:47:00,07BC,6.95,1.47,289.9,15.82,2021,6,658.3840332,0.179399326,7.0,10.0,0.454,17.1,25.4,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:19:00,06AA,8.12,5.55,999.6,20.27,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:20:00,06AA,8.11,5.36,999.7,20.25,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:21:00,06AA,8.08,4.97,1000.0,20.16,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:22:00,06AA,8.05,4.66,1001.0,20.03,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:23:00,06AA,8.0,3.58,1001.0,19.91,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:24:00,06AA,7.97,3.12,1003.0,19.83,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:25:00,06AA,7.95,2.97,1002.0,19.81,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:26:00,06AA,7.91,2.26,1003.0,19.77,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:27:00,06AA,7.9,2.03,1003.0,19.75,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB06AA0150,54.14438,-111.50221,2021-06-24 09:28:00,06AA,7.87,1.59,1004.0,19.73,2021,6,617.1275024,0.086248994,8.0,12.0,0.619,17.5,83.1,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:30:00,05FD,8.32,8.18,375.4,23.57,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:31:00,05FD,8.31,8.22,375.6,23.57,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:32:00,05FD,8.31,8.23,375.5,23.58,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:33:00,05FD,8.31,8.15,375.6,23.54,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:34:00,05FD,8.31,8.11,375.6,23.52,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:35:00,05FD,8.29,7.84,375.9,23.43,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:36:00,05FD,8.25,7.6,376.1,23.3,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:37:00,05FD,8.19,7.04,376.1,22.94,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:38:00,05FD,8.12,6.14,375.1,22.23,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:39:00,05FD,8.21,7.29,369.0,20.5,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:40:00,05FD,8.18,7.74,371.4,18.05,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:41:00,05FD,8.05,6.54,374.1,15.92,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:42:00,05FD,7.98,5.39,375.0,14.9,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:43:00,05FD,7.85,3.69,377.4,14.1,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:44:00,05FD,7.6,0.44,383.4,12.95,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:45:00,05FD,7.5,0.3,392.3,11.7,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:46:00,05FD,7.43,0.09,407.2,10.67,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:47:00,05FD,7.39,0.26,415.7,9.27,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:48:00,05FD,7.36,0.1,424.2,9.05,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:49:00,05FD,7.44,0.12,429.7,8.55,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:50:00,05FD,7.34,0.08,434.1,8.09,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:51:00,05FD,7.31,0.1,436.7,7.61,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:52:00,05FD,7.26,0.09,442.1,7.23,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:53:00,05FD,7.21,0.08,445.5,6.99,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:54:00,05FD,7.16,0.09,448.5,6.75,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:55:00,05FD,7.13,0.09,450.9,6.63,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:56:00,05FD,7.11,0.08,452.2,6.56,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:57:00,05FD,7.17,0.11,473.5,6.6,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FD0370,52.74783,-110.58845,2021-07-14 08:58:00,05FD,7.22,0.1,450.7,6.61,2021,7,663.8603516,1.496856689,8.0,8.0,0.492,19.3,33.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:20:00,05FA,8.58,10.62,386.5,24.64,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:21:00,05FA,8.58,10.71,385.9,24.39,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:22:00,05FA,8.58,10.69,385.9,24.28,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:23:00,05FA,8.58,10.76,386.0,24.16,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:24:00,05FA,8.59,11.49,385.0,23.14,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:25:00,05FA,8.52,10.79,385.7,22.16,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:26:00,05FA,8.47,9.66,386.3,22.02,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:27:00,05FA,8.44,9.37,387.2,21.86,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:28:00,05FA,8.4,9.03,387.4,21.73,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:29:00,05FA,8.34,8.37,388.0,21.56,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:30:00,05FA,8.28,8.04,386.7,21.32,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:31:00,05FA,8.06,5.63,394.6,21.08,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:32:00,05FA,7.92,4.8,396.8,20.19,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:33:00,05FA,7.77,4.26,397.9,19.53,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:34:00,05FA,7.67,3.22,395.0,18.88,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:35:00,05FA,7.59,2.63,392.0,17.22,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:36:00,05FA,7.52,1.64,399.0,16.5,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:37:00,05FA,7.42,0.78,399.3,15.5,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:38:00,05FA,7.42,0.54,401.2,15.14,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:39:00,05FA,7.42,0.55,399.9,15.01,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:40:00,05FA,7.41,0.46,400.5,14.78,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:41:00,05FA,7.41,0.36,399.9,14.5,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:42:00,05FA,7.42,0.08,405.3,13.9,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:43:00,05FA,7.41,0.09,404.9,13.7,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-09 10:44:00,05FA,7.41,0.09,406.4,13.32,2021,7,836.583313,0.005430472,10.0,10.0,0.555,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:50:00,05FA,8.49,8.89,381.7,20.62,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:51:00,05FA,8.49,8.88,381.4,20.59,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:52:00,05FA,8.5,8.88,381.4,20.51,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:53:00,05FA,8.48,8.64,381.7,20.45,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:54:00,05FA,8.48,8.63,381.9,20.41,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:55:00,05FA,8.45,8.5,382.3,20.24,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:56:00,05FA,8.44,8.34,382.4,20.21,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:57:00,05FA,8.42,8.27,382.8,20.2,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:58:00,05FA,8.41,8.11,382.8,20.19,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 08:59:00,05FA,8.38,7.67,384.1,20.16,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:00:00,05FA,8.35,7.52,384.9,20.11,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:01:00,05FA,8.31,7.02,385.0,20.07,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:02:00,05FA,8.27,6.57,386.5,19.98,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:03:00,05FA,8.26,6.49,386.1,19.93,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:04:00,05FA,8.22,6.14,386.0,19.77,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:05:00,05FA,8.12,4.99,387.1,19.5,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:06:00,05FA,7.75,0.27,410.0,17.15,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:07:00,05FA,7.5,0.09,411.7,16.33,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:08:00,05FA,7.48,0.08,413.4,15.92,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:09:00,05FA,7.46,0.09,410.3,15.55,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:10:00,05FA,7.44,0.08,412.0,14.78,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:11:00,05FA,7.43,0.08,415.5,14.32,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:12:00,05FA,7.42,0.08,416.1,14.15,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:13:00,05FA,7.41,0.08,418.2,13.86,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:14:00,05FA,7.4,0.08,420.3,13.79,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05FA0470,52.97718,-114.20948,2021-07-26 09:15:00,05FA,7.38,0.08,427.2,13.46,2021,7,836.583313,0.005430472,10.0,10.0,0.383,18.2,62.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:15:00,05CA,8.21,7.71,291.5,20.9,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:16:00,05CA,8.23,7.73,291.6,20.88,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:17:00,05CA,8.23,7.73,291.5,20.95,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:18:00,05CA,8.23,7.75,291.3,20.94,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:19:00,05CA,8.25,7.71,291.5,20.97,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:20:00,05CA,8.24,7.68,291.2,20.96,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:21:00,05CA,8.24,7.7,291.2,20.96,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:22:00,05CA,8.24,7.7,291.2,20.96,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:23:00,05CA,8.24,7.68,291.1,20.94,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:24:00,05CA,8.24,7.7,291.0,20.94,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:25:00,05CA,8.23,7.66,290.6,20.92,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:26:00,05CA,8.01,6.22,295.8,20.04,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:27:00,05CA,7.66,4.1,306.9,16.92,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:28:00,05CA,7.54,3.21,309.7,15.23,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:29:00,05CA,7.42,1.78,311.5,13.55,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:30:00,05CA,7.32,0.7,315.1,12.06,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:31:00,05CA,7.28,0.34,317.0,11.0,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:32:00,05CA,7.25,0.26,317.0,10.4,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:33:00,05CA,7.22,0.21,317.9,9.62,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:34:00,05CA,7.2,0.22,317.6,9.22,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:35:00,05CA,7.19,0.21,316.6,8.76,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:36:00,05CA,7.17,0.19,317.1,9.2,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:37:00,05CA,7.16,0.18,318.3,7.84,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:38:00,05CA,7.15,0.12,319.0,7.52,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:39:00,05CA,7.13,0.09,320.1,7.18,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:40:00,05CA,7.12,0.09,320.9,6.87,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:41:00,05CA,7.1,0.09,323.3,6.56,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:42:00,05CA,7.06,0.08,327.2,6.11,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:43:00,05CA,7.05,0.08,330.2,5.91,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:44:00,05CA,7.03,0.09,332.6,5.74,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:45:00,05CA,7.01,0.09,335.8,5.45,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:46:00,05CA,6.96,0.08,340.1,5.34,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
AB05CA0110,51.98977,-114.87961,2021-07-19 08:47:00,05CA,6.93,0.08,344.9,5.1,2021,7,1185.817505,0.051134102,9.0,8.0,0.472,17.4,46.9,0
